WorkerID	disgust_disgust	disgust_fear	disgust_happy	disgust_sad	disgust_angry	disgust_neutral	disgust_surprise	fear_disgust	fear_fear	fear_happy	fear_sad	fear_angry	fear_neutral	fear_surprise	happy_disgust	happy_fear	happy_happy	happy_sad	happy_angry	happy_neutral	happy_surprise	sad_disgust	sad_fear	sad_happy	sad_sad	sad_angry	sad_neutral	sad_surprise	angry_disgust	angry_fear	angry_happy	angry_sad	angry_angry	angry_neutral	angry_surprise	neutral_disgust	neutral_fear	neutral_happy	neutral_sad	neutral_angry	neutral_neutral	neutral_surprise	surprise_disgust	surprise_fear	surprise_happy	surprise_sad	surprise_angry	surprise_neutral	surprise_surprise
A2R25RH05K0B68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2RLY0MUZQ1R1G	0.4164286983085178	0.0	0.0	0.0	0.5835713016914822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7932416426566017	0.0	0.0	0.20675835734339829	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.3848183734995266	0.0	0.0	0.0	0.6151816265004734	0.0	0.0	0.0	0.0	0.0	0.20171862707564267	0.0	0.7982813729243573	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
A2RV6QX6SN4YIC	0.0	0.35293949601697355	0.0	0.294121007966053	0.0	0.35293949601697355	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8378374830869025	0.0	0.16216251691309738	0.0	0.2000000000000386	0.0	0.0	0.19999999999986104	0.0	0.6000000000001005	0.0	0.0	0.0	0.0	0.6912305558613544	0.0	2.3817032242313214e-64	0.3087694441386456	0.0	0.0	0.5874739521194748	0.0	0.0	0.0	0.4125260478805252
A2TZDN1NZBZ3V6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2UFVUTKGCQK8U	0.9999999825096033	0.0	0.0	0.0	1.749039670685026e-08	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	8.509639126864735e-103	0.0	0.0	0.0	0.0	0.0	0.8000172730096929	0.199982726990307	1.8574554615002756e-39	0.0	0.0	0.0	0.0	0.0	0.456400439316859	0.5435995606831411	0.0	0.0	1.1468928244312457e-42	0.0	0.0	0.29098660655628644	0.7090133934437135	0.0	0.0	1.5173333056858685e-127	0.4910271377194706	0.5089728622805294	4.2440510499673093e-91	1.08623444603897e-28	0.0	0.0	0.5936709104778614	0.40632908952213864	0.0	0.0	0.0	0.0	0.0
A2UKJR30NX8K4Q	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.75
A2WCZJI0MRRBL4	0.3058244818359248	0.0	0.3058244818874803	0.0	0.38835103627659484	0.0	0.0	0.0	2.175951651850438e-100	0.33333333329587145	0.0	0.6666666667041287	0.0	0.0	0.0	5.831026507781752e-53	0.31901465210330054	0.0	0.2024633697417487	0.31901465210330054	0.15950732605165027	0.0	0.5	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.32138042950470685	0.0	0.0	0.0	0.19654892623823295	0.48207064425706025	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0
A30ENTLELXJH32	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.3088522166546921	0.0	0.6911477833453079	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.350807877432385e-156	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.361912869458215e-49	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
A30VOAZX8XTNGW	0.0	0.0	0.0	0.6132488024541662	0.0	0.3867511975458337	0.0	0.0	0.7379939851357539	1.6808966498773917e-63	0.0	0.0	0.2620060148642461	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.647792052250355	0.0	0.352207947749645	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.16957465395006852	0.05438524551846071	0.16590700135266634	0.6101330991788044	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.3333333333333333
A3150J317JJ00Q	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.44180174608512524	0.0	3.8943241143119265e-10	0.5581982535254424	1.1587882369511428e-42	0.0	0.0	0.0	1.0	4.122631529701763e-127	0.0	0.0	0.0	0.0	0.0	0.15242931903271278	0.6859319354663911	0.0	0.16163874550089616	0.0	0.0	0.0	0.0	1.0630071238114038e-10	0.4312962202649525	0.5687037796287469	0.0	0.13608537771343726	0.0	0.0	6.112939159897366e-32	0.0	0.8639146222865627	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.75
A323JR6EQT5Q71	0.5372489845107727	0.0	0.0	0.30850067699281825	0.0	0.15425033849640912	0.0	8.765637899376037e-21	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.738728377416792	0.0	0.0	0.2612716225832081	0.0	8.005790686928132e-41	0.0	0.0	0.8455080992761849	0.0	0.1544919007238151	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.269508687991148	0.0	0.0	0.1841175487147313	0.10907915939734338	0.4372946038967772	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.25
A37STRL9Z7ZDSD	0.0	8.428937063489719e-11	0.49999999995785527	0.0	0.49999999995785527	0.0	0.0	0.0	0.49999999997908323	0.25000000001075307	1.1917626875117228e-17	1.8780072891251066e-90	0.25000000001016365	0.0	0.0	0.0	0.8333333333333179	0.0	0.0	0.16666666666668212	0.0	0.0	0.0	0.0	0.7142857142857143	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.5023518674612185	0.4976481325387816	0.0	0.0	0.24883502434356952	0.0	6.830655220749906e-84	0.4976700514852722	0.2534949241711583	0.0	0.0	0.3333333333333333	2.639292959948122e-31	0.3333333333333333	0.0	0.0	0.3333333333333333
A39PQOGN8NIWNA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3CJVRJ34U70Y9	0.0	0.36848062539965815	0.0	0.17797844821044842	0.0	0.4535409263898936	0.0	0.0	0.7150341276286576	0.0	0.2849658723713425	0.0	0.0	0.0	0.0	0.0	0.7554166615174026	0.0	0.0	0.24458333848259733	4.0432213728314775e-96	0.0	1.3785920177265395e-122	0.0	0.9308523943914516	0.06914760560700758	1.5407375184542473e-12	0.0	0.145155440443306	0.0	0.0	0.0	0.854844559556694	2.168431792770581e-124	0.0	0.0	0.0	0.0	0.2289075125354719	0.08387876733799342	0.6872137201265347	0.0	0.0	0.5	0.0	0.0	0.16666666666666666	0.0	0.3333333333333333
A3DQUOVL81OWGH	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9539538859090956e-46	0.6561109358830817	0.34388906411691833	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5000354904666463	0.0	0.49996450953335364	0.0	0.0	0.0	0.0	0.49996450449434543	0.2500177477528273	0.0	0.2500177477528273	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	1.1263213934482634e-50	0.0	0.5	0.0	0.5
A3G8NSPRF986WP	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.2542735010735218e-119	1.9920590028812615e-17	1.6708080858028535e-46	0.2361552783532522	0.0	0.5875945428814848	0.0	0.176250178765263	0.0	0.0	0.0	0.0	0.6018838425396178	0.39811615746038226	0.0	0.0	3.4654863419411017e-76	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A3INH7VQY14DOF	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5124305110917677	0.0	0.0	0.0	0.4875694889082322	0.0	0.0	0.0	0.4192373243285378	0.0	0.2096186621642689	0.37114401350719334	0.0	0.0	0.0	0.0	1.0	0.0	4.708724317320812e-122	0.0	0.0	0.0	0.0	0.0	0.29819753806532023	0.7018024619346798	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8
A3MYXS600K169X	0.8	0.0	0.0	4.0907746141569055e-146	0.2	0.0	0.0	0.0	0.6292849956135722	0.0	0.3707150043864278	2.186519718717688e-93	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.4581864817361653e-32	0.0	0.0	0.0	0.9998993846671426	0.00010061533285745952	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.182585770967227e-95	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A3NNDCMBMFK2CZ	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.1852343060634628	0.6295313878730744	0.0	0.1852343060634628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.6739879631347662e-33	2.4274442979372433e-50	0.25	0.25	0.0	0.5	0.0	0.0	0.0	6.951295033675389e-23	0.0	1.0	0.0	0.0
A3P0BZT74A33SN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
A3POPYMAOO1MIA	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5242951101469326	0.0	0.0	0.4757048898530673	0.0	0.0	0.4993191089325767	0.0	0.25034044553371165	2.391579830604108e-83	0.25034044553371165	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0010867618287594585	1.0860561591948068e-162	0.0	0.9989132381712407	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
A3QITL3ZKAWQEM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27823078534727796	0.0	0.0	0.721769214652722	0.0	1.4751912825067288e-58	0.3333333333333333	0.5	0.0	0.0	0.16666666666666666	0.0	0.16739972959060054	0.0	0.16739972959060054	0.3347994591812011	0.3216556936542191	0.008745387983378728	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23299320905452814	0.7670067909454719	0.0	0.0	5.185803994951055e-63	0.0	0.0	0.0	0.0	1.0
A3RVFAYBGEUVIA	0.0	0.0	0.0	0.31950047577461566	1.5507992408691975e-23	0.6804995242253843	1.7625469585249727e-139	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.301515843190071	0.0	0.698484156809929	0.0	0.0	0.0	0.0	0.0	2.2447968674531277e-57	1.4486058210887787e-100	1.0	4.8766057225522765e-21	0.0	0.0	0.0	0.0	0.3914424421856721	3.244861309459024e-41	0.608557557814328	0.0	0.0	3.96777533075496e-47	8.867080778792878e-46	0.3711650173606224	0.16429102714526087	0.4645437625721635	1.9292195316786152e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A3TGHCWR9R8CCV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3UC4JITM1QD1M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
A3UGMPZAH9KIKG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A3VXL1AHHGZH9W	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.3388470613089923e-84	0.0	0.0	0.0	0.6666555377395109	0.0	0.3333444622604891	0.0	0.0	0.0	0.0	6.147673563093444e-59	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666662664	6.00456042261995e-13	0.0	0.0	0.3333333333331332	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5
A4Y7I8J2079AJ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A621PLVD76XTI	2.4628186963897487e-46	0.0	0.5054559053430434	0.0	0.4945440946569566	0.0	0.0	0.0	0.4473192315923092	0.0	0.0	0.0	0.5526807684076908	0.0	0.0	0.0	0.7810718256190118	0.2189281743809881	7.691710003551651e-153	0.0	0.0	0.0	0.0	0.0	0.6290932708681829	0.2136334114152314	0.1572733177165856	0.0	0.0	0.0	0.0	0.0	1.0	1.6769075985581966e-21	0.0	0.36173428868696683	0.0	2.361523612361559e-39	0.18086714434136686	0.0	0.45739856697166625	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
A69HWH4QYTZ19	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	9.409216724495766e-38	0.0	0.0	0.0	0.0	0.3060559971071792	0.0	0.6939440028928209	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A71NZTTHS4AMB	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.6666666666666666
A8LBBPY53A3O3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.4573520265797664e-44	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A8PY49UUEBCVB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A9E9L9MWEZOPN	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4476059739813081	0.0	0.5523940260186919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AA9Y4BEMJYWN1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.3343988071808543e-41	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.27405233169752e-75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AB6DIVWQQXQ9B	0.5000095755849333	0.0	0.0	0.49999042441506664	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0662820783065002e-103	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	9.716615298357644e-52	0.0	0.0	0.036481452634111754	2.9448459038312956e-62	1.2301278940464429e-05	0.0	0.9635062460869478	0.0	0.0	0.0	2.131261348823085e-67	0.3333333333333333	0.0	0.0	0.6666666666666666
AFT6VDMD6VGDG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.644715475463976	0.0	0.35528452453602394	0.0	0.0	0.0	2.7504821621277207e-41	0.1111111111111111	0.8888888888888888	0.0	0.0	0.0	0.0	2.9281580197875288e-49	0.2565512689380926	0.0	0.7434487310619075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.522646402494386e-88	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	1.757546849000132e-50	0.0	0.0	0.0	0.0	0.0	1.0
AGY2PTZLZFT2L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AHZ08BLAUVT5I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.6494923645251868e-31	0.0	0.3333333333333333	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.573366505862845	0.42663349413715496	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.639979016064389e-39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AISFU4P55HYEH	0.75	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.3182133672722054	0.0	0.6817866327277946	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.097279018349208e-73	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AJ2H4FUPQKF9E	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AJ43O59MBI55L	0.0	0.0	0.0	0.49921512269260987	0.2503924386536951	0.0	0.2503924386536951	0.0	0.0	0.3303488463165756	0.6696511536834244	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5857320055068828	0.0	0.0	0.41426799449311724	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.25	0.0	0.0	8.981579258078359e-85	0.0	0.0	0.2811748125744559	0.0	0.7188251874255441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AL2KG1ZCSWKBJ	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.769405311137697e-65	0.0	0.0	3.4299068337202574e-63	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4811779310920788	0.5188220689079214	0.0	0.0	1.908991651301377e-51	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AO2WNSGOXAX52	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5442060381984674	0.0	0.0	0.4557939618015326	0.0	0.0	0.0	0.35164738164908793	0.0	0.0	0.6483526183509121	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.512542765927161e-171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APEB5ERGCYP6D	0.0	0.0	8.662611712607082e-34	1.00562704873883e-58	0.0	1.0	0.0	0.0	0.2852294293919313	4.2526792471381246e-68	0.0	0.0	0.7147705706080687	0.0	0.0	0.0	1.0	0.0	0.0	8.502418113513403e-215	0.0	0.0	0.0	0.0	1.0	0.0	1.7930776763874417e-22	0.0	0.0	0.0	0.0	3.242277687271969e-27	0.4546399309474844	0.5453600690525156	0.0	0.0	0.0	2.3428659243865553e-113	0.0	0.0	1.0	0.0	0.0	0.333333332890545	0.6666666657810899	0.0	0.0	1.3283649938852403e-09	0.0
APSX6ZF7HGSG2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.48840909239651126	0.0	0.0	0.0	0.0	0.5115909076034888	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.2786925091965446e-25	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666
ARUKOYG71MKP3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AXAXLC0TXQ0QW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7499999999998874	0.0	0.0	0.0	0.2500000000001126	0.0	0.0	9.760536802319086e-49	1.0	0.0	0.0	0.0	0.0	0.0	0.3999999999268557	0.0	0.6000000000731442	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9214754664270564	0.07852453357294352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AXEZ31YCS9PJA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AXVEBBS48RC53	1.0	0.0	0.0	0.0	0.0	7.263344613369924e-66	0.0	0.0	0.75	0.25	0.0	0.0	6.350305788484594e-81	9.875125804104899e-52	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.36534468025470257	0.0	0.0	0.4614899908122892	0.0	0.17316532893300826	0.0	0.0	2.0839488722949923e-41	0.0	0.3333333333333333	0.6666666666666666	2.733810744843047e-31	0.0	0.0	0.0	0.0	6.472225660748073e-72	0.0	1.0	7.026875445368487e-83	0.0	0.0	6.465301564628039e-124	0.0	0.0	8.49790383609e-50	1.0
AYHIH9NTPYFLY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AYOXZN5JZIHDT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.4999999988487136	0.0	0.0	0.0	0.0	0.5000000011512864
AYY9WMJIAPYQT	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	2.357875457236318e-137	6.427637973751325e-103	0.0	0.0	7.04422306515242e-124	0.0	3.99044925721661e-48	0.6946750415990798	0.0	0.0	0.1316561980011503	0.17366876039976994	6.813000078551269e-83	0.23249988006719555	0.0	0.28990469757253245	0.358196566770204	0.119398855590068	0.0	0.0	0.24824316455341888	0.0	0.2575238450304686	0.2418644539874394	0.2523685364286733	0.0	0.0	0.0	1.3966020469527138e-89	0.5531285515432095	1.2967927555045836e-188	0.44687144845679044	0.0	0.0	1.3791865214797403e-51	0.18181818181818182	0.0	0.0	0.0	0.8181818181818182
AZCGF2D7QIO10	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
